# BEGIN PLOT
XTwosidedTicks=1
YTwosidedTicks=1
Title=$Z\rightarrow ee$, dressed level, $66\,\text{GeV}\leq m_{\ell\ell} < 116\,\text{GeV}$, $0.4 \leq |y_{\ell\ell}| < 0.8$
RatioPlotReference=/ATLAS_2015_I1408516/d18-x01-y01
RatioPlot=1
LogX=1
LogY=1
LegendXPos=0.05
XLabel=$p_\text{T}^{\ell\ell}$ [GeV]
YLabel=$1/\sigma$ $\text{d}\sigma/\text{d} p_\text{T}^{\ell\ell}$
XMin=0.9
DrawOnly=/ATLAS_2015_I1408516/d18-x01-y01 //afs/desy.de/user/m/mendizam/ATLAS/POWHEG/YODA_files/hdampDef-0.yoda/ATLAS_2015_I1408516/d18-x01-y01 //afs/desy.de/user/m/mendizam/ATLAS/POWHEG/YODA_files/hdamp1_pTmin100_PSon-0.yoda/ATLAS_2015_I1408516/d18-x01-y01
LegendYPos=0.3
Legend=1
LegendOnly=/ATLAS_2015_I1408516/d18-x01-y01 //afs/desy.de/user/m/mendizam/ATLAS/POWHEG/YODA_files/hdampDef-0.yoda/ATLAS_2015_I1408516/d18-x01-y01 //afs/desy.de/user/m/mendizam/ATLAS/POWHEG/YODA_files/hdamp1_pTmin100_PSon-0.yoda/ATLAS_2015_I1408516/d18-x01-y01
# END PLOT

# BEGIN HISTO1D /ATLAS_2015_I1408516/d18-x01-y01
ConnectBins=0
ErrorBars=1
IsRef=1
Path=/ATLAS_2015_I1408516/d18-x01-y01
PolyMarker=*
Title=Data
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	2.000000e+00	2.601000e-02	3.575784e-04	3.575784e-04
2.000000e+00	4.000000e+00	5.469000e-02	4.092625e-04	4.092625e-04
4.000000e+00	6.000000e+00	5.582000e-02	3.206615e-04	3.206615e-04
6.000000e+00	8.000000e+00	4.875000e-02	3.270249e-04	3.270249e-04
8.000000e+00	1.000000e+01	4.085000e-02	2.740301e-04	2.740301e-04
1.000000e+01	1.300000e+01	3.303000e-02	1.778720e-04	1.778720e-04
1.300000e+01	1.600000e+01	2.548000e-02	1.372140e-04	1.372140e-04
1.600000e+01	2.000000e+01	1.933000e-02	1.040952e-04	1.040952e-04
2.000000e+01	2.500000e+01	1.380000e-02	7.431527e-05	7.431527e-05
2.500000e+01	3.000000e+01	9.832000e-03	6.060852e-05	6.060852e-05
3.000000e+01	3.700000e+01	6.765000e-03	3.643064e-05	3.643064e-05
3.700000e+01	4.500000e+01	4.625000e-03	3.398667e-05	3.398667e-05
4.500000e+01	5.500000e+01	2.993000e-03	2.643346e-05	2.643346e-05
5.500000e+01	6.500000e+01	1.915000e-03	2.257752e-05	2.257752e-05
6.500000e+01	7.500000e+01	1.282000e-03	1.719983e-05	1.719983e-05
7.500000e+01	8.500000e+01	8.543000e-04	1.315178e-05	1.315178e-05
8.500000e+01	1.050000e+02	4.796000e-04	6.610830e-06	6.610830e-06
1.050000e+02	1.500000e+02	1.855000e-04	2.556941e-06	2.556941e-06
1.500000e+02	2.000000e+02	5.087000e-05	1.041283e-06	1.041283e-06
2.000000e+02	9.000000e+02	2.117000e-06	5.700197e-08	5.700197e-08
# END HISTO1D


# BEGIN HISTO1D //afs/desy.de/user/m/mendizam/ATLAS/POWHEG/YODA_files/hdampDef-0.yoda/ATLAS_2015_I1408516/d18-x01-y01
LineColor=red
LineStyle=solid
Path=//afs/desy.de/user/m/mendizam/ATLAS/POWHEG/YODA_files/hdampDef-0.yoda/ATLAS_2015_I1408516/d18-x01-y01
ScaledBy=8.17518252928221091e-09
Title=POWHEG+PS (hdamp1 pT10)
XLabel=~
