# BEGIN PLOT
XTwosidedTicks=1
YTwosidedTicks=1
Title=$Z\rightarrow ee$, dressed level, $66\,\text{GeV}\leq m_{\ell\ell} < 116\,\text{GeV}$, $2.0 \leq |y_{\ell\ell}| < 2.4$
RatioPlotReference=/ATLAS_2015_I1408516/d34-x01-y01
RatioPlot=1
LogX=1
LogY=1
LegendXPos=0.05
XLabel=$p_\text{T}^{\ell\ell}$ [GeV]
YLabel=$\text{d}\sigma/\text{d} p_\text{T}^{\ell\ell}$ [pb GeV$^{-1}$]
XMin=0.9
DrawOnly=/ATLAS_2015_I1408516/d34-x01-y01 //afs/desy.de/user/m/mendizam/ATLAS/POWHEG/YODA_files/hdamp1-pTmin49_PSon-0.yoda/ATLAS_2015_I1408516/d34-x01-y01 //afs/desy.de/user/m/mendizam/ATLAS/POWHEG/YODA_files/hdamp1_pTmin100-PSon.yoda/ATLAS_2015_I1408516/d34-x01-y01
LegendYPos=0.3
Legend=1
LegendOnly=/ATLAS_2015_I1408516/d34-x01-y01 //afs/desy.de/user/m/mendizam/ATLAS/POWHEG/YODA_files/hdamp1-pTmin49_PSon-0.yoda/ATLAS_2015_I1408516/d34-x01-y01 //afs/desy.de/user/m/mendizam/ATLAS/POWHEG/YODA_files/hdamp1_pTmin100-PSon.yoda/ATLAS_2015_I1408516/d34-x01-y01
# END PLOT

# BEGIN HISTO1D /ATLAS_2015_I1408516/d34-x01-y01
ConnectBins=0
ErrorBars=1
IsRef=1
Path=/ATLAS_2015_I1408516/d34-x01-y01
PolyMarker=*
Title=Data
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	2.000000e+00	5.365000e-01	2.122398e-02	2.122398e-02
2.000000e+00	4.000000e+00	1.085000e+00	3.631105e-02	3.631105e-02
4.000000e+00	6.000000e+00	1.096000e+00	3.455443e-02	3.455443e-02
6.000000e+00	8.000000e+00	9.443000e-01	3.002518e-02	3.002518e-02
8.000000e+00	1.000000e+01	8.161000e-01	2.606414e-02	2.606414e-02
1.000000e+01	1.300000e+01	6.474000e-01	1.999617e-02	1.999617e-02
1.300000e+01	1.600000e+01	5.024000e-01	1.631060e-02	1.631060e-02
1.600000e+01	2.000000e+01	4.021000e-01	1.272187e-02	1.272187e-02
2.000000e+01	2.500000e+01	2.924000e-01	9.662482e-03	9.662482e-03
2.500000e+01	3.000000e+01	2.160000e-01	7.340823e-03	7.340823e-03
3.000000e+01	3.700000e+01	1.540000e-01	5.294555e-03	5.294555e-03
3.700000e+01	4.500000e+01	1.101000e-01	3.780456e-03	3.780456e-03
4.500000e+01	5.500000e+01	7.374000e-02	2.675045e-03	2.675045e-03
5.500000e+01	6.500000e+01	4.985000e-02	1.877830e-03	1.877830e-03
6.500000e+01	7.500000e+01	3.186000e-02	1.327840e-03	1.327840e-03
7.500000e+01	8.500000e+01	2.038000e-02	8.941689e-04	8.941689e-04
8.500000e+01	1.050000e+02	1.133000e-02	4.599478e-04	4.599478e-04
1.050000e+02	1.500000e+02	4.185000e-03	1.689621e-04	1.689621e-04
1.500000e+02	2.000000e+02	1.225000e-03	6.904698e-05	6.904698e-05
2.000000e+02	9.000000e+02	3.746000e-05	2.798741e-06	2.798741e-06
# END HISTO1D


# BEGIN HISTO1D //afs/desy.de/user/m/mendizam/ATLAS/POWHEG/YODA_files/hdamp1-pTmin49_PSon-0.yoda/ATLAS_2015_I1408516/d34-x01-y01
ErrorBars=1
LineColor=red
LineStyle=solid
Path=//afs/desy.de/user/m/mendizam/ATLAS/POWHEG/YODA_files/hdamp1-pTmin49_PSon-0.yoda/ATLAS_2015_I1408516/d34-x01-y01
ScaledBy=9.99999999994851900e-07
Title=POWHEG PS (hdamp1 pTsqmin49)
XLabel=~
YLabel=~
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	2.000000e+00	9.644720e-01	2.441889e-02	2.441889e-02
2.000000e+00	4.000000e+00	1.104456e+00	2.612673e-02	2.612673e-02
4.000000e+00	6.000000e+00	1.081639e+00	2.592949e-02	2.592949e-02
6.000000e+00	8.000000e+00	9.293215e-01	2.401849e-02	2.401849e-02
8.000000e+00	1.000000e+01	8.158545e-01	2.253167e-02	2.253167e-02
1.000000e+01	1.300000e+01	6.487370e-01	1.642397e-02	1.642397e-02
1.300000e+01	1.600000e+01	5.126583e-01	1.458729e-02	1.458729e-02
1.600000e+01	2.000000e+01	4.054605e-01	1.123203e-02	1.123203e-02
2.000000e+01	2.500000e+01	2.999482e-01	8.679069e-03	8.679069e-03
2.500000e+01	3.000000e+01	2.178078e-01	7.371206e-03	7.371206e-03
3.000000e+01	3.700000e+01	1.578676e-01	5.297475e-03	5.297475e-03
3.700000e+01	4.500000e+01	1.097673e-01	4.125241e-03	4.125241e-03
4.500000e+01	5.500000e+01	6.487368e-02	2.855389e-03	2.855389e-03
5.500000e+01	6.500000e+01	4.489358e-02	2.372377e-03	2.372377e-03
6.500000e+01	7.500000e+01	2.972349e-02	1.922587e-03	1.922587e-03
7.500000e+01	8.500000e+01	1.837677e-02	1.505483e-03	1.505483e-03
8.500000e+01	1.050000e+02	1.029839e-02	8.016711e-04	8.016711e-04
1.050000e+02	1.500000e+02	3.809651e-03	3.254467e-04	3.254467e-04
1.500000e+02	2.000000e+02	1.060672e-03	1.617510e-04	1.617510e-04
2.000000e+02	9.000000e+02	3.347637e-05	7.680006e-06	7.680006e-06
# END HISTO1D


# BEGIN HISTO1D //afs/desy.de/user/m/mendizam/ATLAS/POWHEG/YODA_files/hdamp1_pTmin100-PSon.yoda/ATLAS_2015_I1408516/d34-x01-y01
ErrorBars=1
LineColor=blue
LineStyle=solid
Path=//afs/desy.de/user/m/mendizam/ATLAS/POWHEG/YODA_files/hdamp1_pTmin100-PSon.yoda/ATLAS_2015_I1408516/d34-x01-y01
ScaledBy=9.99999999994852112e-07
Title=POWHEG PS (hdamp1 pTsqmin100)
XLabel=~
YLabel=~
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	2.000000e+00	9.453550e-01	2.419202e-02	2.419202e-02
2.000000e+00	4.000000e+00	1.037239e+00	2.530602e-02	2.530602e-02
4.000000e+00	6.000000e+00	1.066223e+00	2.574551e-02	2.574551e-02
6.000000e+00	8.000000e+00	9.336385e-01	2.407383e-02	2.407383e-02
8.000000e+00	1.000000e+01	8.263380e-01	2.265790e-02	2.265790e-02
1.000000e+01	1.300000e+01	6.573703e-01	1.650096e-02	1.650096e-02
1.300000e+01	1.600000e+01	5.336250e-01	1.486844e-02	1.486844e-02
1.600000e+01	2.000000e+01	4.134773e-01	1.134991e-02	1.134991e-02
2.000000e+01	2.500000e+01	2.992082e-01	8.626329e-03	8.626329e-03
2.500000e+01	3.000000e+01	2.133678e-01	7.304872e-03	7.304872e-03
3.000000e+01	3.700000e+01	1.603341e-01	5.344150e-03	5.344150e-03
